tick,matlabTime,carlaTime,dt,egoX,egoY,egoZ,egoYaw,egoSpeed,vxDerived,vyDerived,throttle,brake,steerDeg,targetSpeed,decisionState,selectedCandidate,k2Active,feasibleCount,cteApprox,headErrDeg,cumCollisionCount,newEventsThisTick,goalDist
447,49.7409,70.958,0.1101,-34.174,-135.125,0.000,-0.0806,0.001,0.001,-0.000,0.000,0.000,-21.56,0.00,emergency_stop,4,0,4,0.380,-5.92,2397,9,46.414
448,49.8583,71.075,0.1102,-34.174,-135.125,0.000,-0.0806,0.001,0.001,-0.000,0.000,0.000,-23.30,0.00,emergency_stop,4,0,4,0.380,-5.92,2407,10,46.414
449,49.9622,71.179,0.1105,-34.174,-135.125,0.000,-0.0805,0.001,0.001,-0.000,0.000,0.000,-23.30,0.00,emergency_stop,4,0,1,0.380,-5.91,2416,9,46.414
450,50.0754,71.291,0.1117,-34.174,-135.125,0.000,-0.0805,0.001,0.001,-0.000,0.000,0.000,-23.30,0.00,emergency_stop,4,0,4,0.380,-5.91,2425,9,46.414
451,50.1837,71.398,0.1090,-34.174,-135.125,0.000,-0.0805,0.001,0.001,-0.000,0.000,0.000,-23.29,0.00,emergency_stop,4,0,4,0.380,-5.91,2434,9,46.414
452,50.3024,71.516,0.1096,-34.175,-135.125,0.000,-0.0805,0.001,0.001,-0.000,0.000,0.000,-23.29,0.00,emergency_stop,4,0,5,0.380,-5.91,2444,10,46.414
453,50.4073,71.623,0.1080,-34.175,-135.125,0.000,-0.0805,0.001,0.001,-0.000,0.000,0.000,-23.29,0.00,emergency_stop,4,0,5,0.380,-5.91,2453,9,46.415
454,50.5121,71.729,0.1089,-34.175,-135.125,0.000,-0.0805,0.001,0.001,-0.000,0.300,0.000,-23.29,0.60,brake,4,0,5,0.380,-5.91,2462,9,46.415
455,50.6174,71.834,0.1076,-34.178,-135.124,0.000,-0.0803,0.064,0.064,-0.005,0.268,0.000,-23.29,0.60,brake,4,0,5,0.378,-5.90,2471,9,46.415
456,50.7389,71.952,0.1100,-34.184,-135.121,0.000,-0.0801,0.057,0.057,-0.005,0.271,0.000,-23.28,0.60,brake,4,0,5,0.376,-5.89,2481,10,46.417
457,50.8433,72.059,0.1100,-34.188,-135.120,0.000,-0.0797,0.057,0.057,-0.005,0.272,0.000,-23.30,0.60,brake,4,0,5,0.374,-5.86,2490,9,46.418
458,50.9461,72.162,0.1100,-34.190,-135.118,0.000,-0.0793,0.017,0.017,-0.001,0.291,0.000,-23.32,0.60,brake,4,0,4,0.373,-5.85,2498,8,46.418
459,51.0578,72.273,0.1084,-34.191,-135.118,0.000,-0.0796,0.008,0.008,-0.001,0.296,0.000,-23.30,0.60,brake,4,0,4,0.372,-5.86,2507,9,46.418
460,51.1649,72.381,0.1099,-34.190,-135.118,0.000,-0.0802,0.007,0.007,-0.001,0.296,0.000,-23.25,0.60,brake,4,0,4,0.372,-5.90,2516,9,46.418
461,51.2750,72.490,0.1096,-34.188,-135.119,0.000,-0.0815,0.026,0.026,-0.002,0.287,0.000,-23.16,0.60,brake,4,0,4,0.373,-5.97,2525,9,46.417
462,51.3959,72.609,0.1090,-34.185,-135.120,0.000,-0.0827,0.022,0.022,-0.002,0.289,0.000,-23.07,0.60,brake,4,0,4,0.374,-6.04,2535,10,46.417
463,51.5056,72.719,0.1106,-34.183,-135.121,0.000,-0.0839,0.006,0.006,-0.001,0.297,0.000,-22.98,0.60,brake,4,0,4,0.375,-6.11,2544,9,46.416
464,51.6112,72.826,0.1085,-34.182,-135.121,0.000,-0.0847,0.004,0.004,-0.000,0.298,0.000,-22.93,0.60,brake,4,0,5,0.375,-6.15,2553,9,46.416
465,51.7106,72.925,0.1085,-34.181,-135.122,0.000,-0.0857,0.020,0.020,-0.002,0.290,0.000,-22.86,0.60,brake,4,0,5,0.376,-6.21,2561,8,46.415
466,51.8307,73.042,0.1100,-34.180,-135.122,0.000,-0.0864,0.003,0.003,-0.000,0.298,0.000,-29.46,0.60,brake,3,0,3,0.376,-6.25,2571,10,46.415
467,51.9310,73.147,0.1068,-34.180,-135.122,0.000,-0.0873,0.003,0.003,-0.000,0.299,0.000,-23.05,0.60,brake,4,0,4,0.376,-6.30,2580,9,46.415
468,52.0381,73.254,0.1105,-34.179,-135.123,0.000,-0.0880,0.028,0.028,-0.002,1.000,0.000,-22.67,2.80,avoid,4,0,4,0.377,-6.34,2589,9,46.415
469,52.1559,73.372,0.1094,-34.177,-135.123,0.000,-0.0892,0.045,0.045,-0.004,1.000,0.000,-22.58,2.80,avoid,4,0,4,0.378,-6.41,2599,10,46.414
470,52.2639,73.480,0.1097,-34.163,-135.130,0.000,-0.0939,0.259,0.258,-0.024,1.000,0.000,-22.24,2.80,avoid,4,0,5,0.385,-6.68,2608,9,46.412
471,52.3732,73.586,0.1089,-34.128,-135.146,0.000,-0.1052,0.521,0.518,-0.055,1.000,0.000,-21.40,2.80,avoid,4,0,5,0.402,-7.33,2617,9,46.404
472,52.4760,73.692,0.1093,-34.093,-135.163,0.000,-0.1113,0.255,0.253,-0.028,1.000,0.000,-19.41,2.80,avoid,4,0,5,0.420,-7.68,2626,9,46.398
473,52.5938,73.809,0.1118,-34.078,-135.170,0.000,-0.1139,0.041,0.041,-0.005,1.000,0.000,-19.22,2.80,avoid,4,0,5,0.426,-7.83,2636,10,46.395
474,52.7018,73.915,0.1092,-34.074,-135.172,0.000,-0.1149,0.034,0.034,-0.004,1.000,0.000,-19.14,2.80,avoid,4,0,5,0.428,-7.89,2645,9,46.394
475,52.8180,74.032,0.1101,-34.070,-135.173,0.000,-0.1159,0.033,0.033,-0.004,1.000,0.000,-12.54,2.80,avoid,5,0,5,0.430,-7.94,2655,10,46.392
476,52.9255,74.138,0.1118,-34.067,-135.174,0.000,-0.1165,0.033,0.033,-0.004,1.000,0.000,-7.42,2.80,avoid,5,0,5,0.431,-7.98,2664,9,46.391
477,53.0339,74.247,0.1104,-34.062,-135.174,0.000,-0.1170,0.035,0.035,-0.004,1.000,0.000,-7.42,2.80,avoid,5,0,6,0.431,-8.00,2673,9,46.388
478,53.1489,74.365,0.1120,-34.058,-135.173,0.000,-0.1174,0.034,0.033,-0.004,1.000,0.000,-7.43,2.80,avoid,5,0,6,0.430,-8.03,2683,10,46.385
479,53.2536,74.471,0.1095,-34.054,-135.173,0.000,-0.1177,0.035,0.035,-0.004,1.000,0.000,-7.44,2.80,avoid,5,0,6,0.430,-8.05,2692,9,46.383
480,53.3596,74.577,0.1110,-34.050,-135.172,0.000,-0.1181,0.034,0.034,-0.004,1.000,0.000,-7.45,2.80,avoid,5,0,6,0.430,-8.07,2701,9,46.380
481,53.4810,74.694,0.1106,-34.046,-135.172,0.000,-0.1185,0.034,0.033,-0.004,1.000,0.000,-14.09,2.80,avoid,4,0,5,0.429,-8.09,2711,10,46.377
482,53.5853,74.800,0.1103,-34.042,-135.172,0.000,-0.1190,0.030,0.030,-0.004,1.000,0.000,-19.24,2.80,avoid,4,0,5,0.430,-8.12,2720,9,46.375
483,53.7013,74.916,0.1103,-34.038,-135.173,0.000,-0.1198,0.032,0.031,-0.004,1.000,0.000,-19.20,2.80,avoid,4,0,5,0.431,-8.16,2730,10,46.374
484,53.8058,75.022,0.1108,-34.035,-135.174,0.000,-0.1206,0.032,0.032,-0.004,1.000,0.000,-19.15,2.80,avoid,4,0,5,0.432,-8.21,2739,9,46.373
485,53.9110,75.128,0.1101,-34.031,-135.176,0.000,-0.1214,0.032,0.032,-0.004,1.000,0.000,-19.09,2.80,avoid,4,0,5,0.433,-8.26,2748,9,46.372
486,54.0284,75.245,0.1102,-34.027,-135.177,0.000,-0.1223,0.031,0.031,-0.004,1.000,0.000,-17.54,2.80,avoid,4,0,5,0.435,-8.31,2758,10,46.371
487,54.1359,75.351,0.1095,-34.024,-135.178,0.000,-0.1230,0.031,0.031,-0.004,1.000,0.000,-17.50,2.80,avoid,4,0,5,0.436,-8.35,2767,9,46.369
488,54.2521,75.467,0.1086,-34.020,-135.179,0.000,-0.1238,0.030,0.030,-0.004,1.000,0.000,-17.46,2.80,avoid,4,0,5,0.437,-8.39,2777,10,46.368
489,54.3605,75.573,0.1091,-34.017,-135.179,0.000,-0.1244,0.031,0.031,-0.004,1.000,0.000,-10.91,2.80,avoid,15,0,1,0.437,-8.43,2786,9,46.366
490,54.4672,75.681,0.1099,-34.013,-135.180,0.000,-0.1250,0.032,0.032,-0.004,1.000,0.000,-4.32,2.80,avoid,15,1,0,0.438,-8.46,2795,9,46.364
491,54.5753,75.790,0.1095,-34.009,-135.179,0.000,-0.1253,0.036,0.036,-0.005,1.000,0.000,2.25,2.80,avoid,15,1,0,0.437,-8.48,2804,9,46.361
492,54.6835,75.896,0.1071,-34.004,-135.177,0.000,-0.1254,0.042,0.042,-0.005,1.000,0.000,8.68,2.80,avoid,15,1,0,0.436,-8.48,2813,9,46.357
493,54.8005,76.013,0.1100,-33.999,-135.175,0.000,-0.1254,0.046,0.046,-0.006,1.000,0.000,15.28,2.80,avoid,15,1,0,0.433,-8.48,2823,10,46.352
494,54.9072,76.120,0.1079,-33.994,-135.172,0.000,-0.1252,0.053,0.053,-0.007,1.000,0.000,21.76,2.80,avoid,15,1,0,0.430,-8.47,2832,9,46.347
495,54.9990,76.215,0.1085,-33.989,-135.168,0.000,-0.1251,0.046,0.046,-0.006,1.000,0.000,28.27,2.80,avoid,15,1,0,0.427,-8.47,2840,8,46.341
496,55.1056,76.322,0.1105,-33.984,-135.164,0.000,-0.1246,0.062,0.061,-0.008,1.000,0.000,21.64,2.80,avoid,4,0,5,0.422,-8.44,2849,9,46.335
497,55.2160,76.431,0.1089,-33.978,-135.159,0.000,-0.1242,0.058,0.057,-0.007,1.000,0.000,15.10,2.80,avoid,4,0,6,0.418,-8.41,2858,9,46.327
498,55.3318,76.548,0.1105,-33.972,-135.155,0.000,-0.1244,0.059,0.059,-0.007,1.000,0.000,8.47,2.80,avoid,4,0,6,0.414,-8.43,2868,10,46.320
499,55.4381,76.654,0.1091,-33.967,-135.152,0.000,-0.1249,0.052,0.052,-0.006,1.000,0.000,1.93,2.80,avoid,4,0,5,0.411,-8.46,2877,9,46.315
500,55.5460,76.760,0.1105,-33.962,-135.150,0.000,-0.1255,0.047,0.047,-0.006,1.000,0.000,-4.71,2.80,avoid,1,1,0,0.409,-8.49,2886,9,46.311
501,55.6619,76.871,0.1096,-33.958,-135.149,0.000,-0.1260,0.042,0.041,-0.005,1.000,0.000,-11.28,2.80,avoid,1,1,0,0.408,-8.52,2895,9,46.307
502,55.7705,76.985,0.1099,-33.953,-135.150,0.000,-0.1261,0.036,0.036,-0.005,1.000,0.000,-17.88,2.80,avoid,4,0,1,0.409,-8.52,2904,9,46.305
503,55.8711,77.086,0.1076,-33.950,-135.151,0.000,-0.1269,0.034,0.034,-0.004,1.000,0.000,-18.92,2.80,avoid,4,0,2,0.410,-8.57,2912,8,46.304
504,55.9891,77.201,0.1114,-33.946,-135.153,0.000,-0.1281,0.035,0.034,-0.004,1.000,0.000,-18.81,2.80,avoid,4,0,2,0.412,-8.64,2921,9,46.304
505,56.0966,77.311,0.1086,-33.943,-135.154,0.000,-0.1286,0.033,0.033,-0.004,1.000,0.000,-18.78,2.80,avoid,4,0,3,0.414,-8.67,2930,9,46.303
506,56.2088,77.419,0.1101,-33.939,-135.156,0.000,-0.1288,0.032,0.032,-0.004,1.000,0.000,-18.77,2.80,avoid,4,0,4,0.416,-8.68,2939,9,46.302
507,56.3172,77.534,0.1101,-33.936,-135.158,0.000,-0.1289,0.037,0.037,-0.005,1.000,0.000,-18.75,3.00,replan,4,0,5,0.418,-8.69,2948,9,46.302
508,56.4261,77.642,0.1106,-33.932,-135.160,0.000,-0.1294,0.034,0.033,-0.004,1.000,0.000,-25.38,3.00,replan,1,0,1,0.420,-8.71,2957,9,46.301
509,56.5314,77.747,0.1089,-33.929,-135.162,0.000,-0.1301,0.034,0.034,-0.004,1.000,0.000,-31.92,3.00,replan,1,0,1,0.422,-8.75,2966,9,46.301
510,56.6370,77.853,0.1085,-33.926,-135.164,0.000,-0.1313,0.036,0.036,-0.005,1.000,0.000,-25.41,2.80,avoid,4,0,4,0.424,-8.82,2975,9,46.301
511,56.7459,77.964,0.1110,-33.923,-135.167,0.000,-0.1327,0.033,0.033,-0.004,1.000,0.000,-18.75,2.80,avoid,4,0,4,0.427,-8.90,2984,9,46.302
512,56.8636,78.080,0.1072,-33.920,-135.168,0.000,-0.1335,0.031,0.031,-0.004,1.000,0.000,-16.81,2.80,avoid,4,0,4,0.429,-8.95,2994,10,46.301
513,56.9698,78.186,0.1100,-33.916,-135.169,0.000,-0.1340,0.031,0.031,-0.004,1.000,0.000,-10.21,2.80,avoid,15,1,0,0.430,-8.98,3003,9,46.300
514,57.0784,78.291,0.1085,-33.913,-135.170,0.000,-0.1344,0.033,0.032,-0.004,1.000,0.000,-3.70,2.80,avoid,15,1,0,0.430,-9.00,3012,9,46.298
515,57.1933,78.408,0.1085,-33.908,-135.170,0.000,-0.1346,0.036,0.036,-0.005,1.000,0.000,2.81,2.80,avoid,15,1,0,0.430,-9.01,3022,10,46.295
516,57.2996,78.515,0.1107,-33.903,-135.168,0.000,-0.1347,0.042,0.042,-0.006,1.000,0.000,9.45,2.80,avoid,15,0,1,0.429,-9.02,3031,9,46.291
517,57.4059,78.622,0.1109,-33.898,-135.166,0.000,-0.1346,0.048,0.047,-0.006,1.000,0.000,16.11,2.80,avoid,15,0,1,0.426,-9.01,3040,9,46.287
518,57.5134,78.730,0.1102,-33.893,-135.163,0.000,-0.1344,0.055,0.054,-0.007,1.000,0.000,9.50,2.80,avoid,4,0,5,0.423,-9.00,3049,9,46.281
519,57.6310,78.847,0.1104,-33.887,-135.159,0.000,-0.1343,0.048,0.048,-0.006,1.000,0.000,2.87,2.80,avoid,4,0,5,0.420,-8.99,3059,10,46.274
520,57.7352,78.952,0.1105,-33.882,-135.157,0.000,-0.1344,0.043,0.042,-0.006,1.000,0.000,-3.76,2.80,avoid,4,0,4,0.418,-9.00,3068,9,46.270
521,57.8524,79.069,0.1125,-33.877,-135.156,0.000,-0.1348,0.039,0.038,-0.005,1.000,0.000,-10.51,2.80,avoid,4,0,5,0.417,-9.02,3078,10,46.266
522,57.9599,79.176,0.1093,-33.873,-135.156,0.000,-0.1354,0.034,0.034,-0.005,1.000,0.000,-17.06,2.80,avoid,4,0,5,0.418,-9.06,3087,9,46.264
523,58.0659,79.281,0.1098,-33.870,-135.158,0.000,-0.1361,0.034,0.034,-0.005,1.000,0.000,-17.56,2.80,avoid,4,0,5,0.419,-9.10,3096,9,46.263
524,58.1857,79.399,0.1112,-33.866,-135.159,0.000,-0.1371,0.035,0.034,-0.005,1.000,0.000,-17.47,2.80,avoid,4,0,5,0.421,-9.16,3106,10,46.262
525,58.2959,79.508,0.1102,-33.863,-135.161,0.000,-0.1380,0.035,0.034,-0.005,1.000,0.000,-17.40,2.80,avoid,4,0,5,0.423,-9.20,3115,9,46.262
526,58.3999,79.617,0.1110,-33.859,-135.163,0.000,-0.1388,0.034,0.033,-0.005,1.000,0.000,-17.33,2.80,avoid,4,0,5,0.424,-9.25,3124,9,46.261
527,58.5180,79.735,0.1108,-33.855,-135.164,0.000,-0.1396,0.033,0.033,-0.005,1.000,0.000,-10.68,3.00,replan,15,0,1,0.426,-9.30,3134,10,46.260
528,58.6236,79.841,0.1095,-33.852,-135.165,0.000,-0.1402,0.033,0.033,-0.005,1.000,0.000,-17.25,3.00,replan,1,1,0,0.427,-9.33,3143,9,46.259
529,58.7321,79.949,0.1111,-33.848,-135.166,0.000,-0.1408,0.033,0.032,-0.005,1.000,0.000,-23.92,3.00,replan,1,1,0,0.428,-9.37,3152,9,46.257
530,58.8502,80.066,0.1105,-33.844,-135.168,0.000,-0.1417,0.034,0.034,-0.005,1.000,0.000,-30.55,3.00,replan,1,1,0,0.430,-9.42,3162,10,46.257
531,58.9561,80.173,0.1107,-33.842,-135.170,0.000,-0.1430,0.036,0.036,-0.005,1.000,0.000,-35.00,3.00,replan,1,1,0,0.432,-9.50,3171,9,46.257
532,59.0615,80.277,0.1101,-33.839,-135.173,0.000,-0.1448,0.038,0.038,-0.005,1.000,0.000,-35.00,3.00,replan,1,1,0,0.435,-9.60,3180,9,46.258
533,59.1829,80.395,0.1111,-33.837,-135.177,0.000,-0.1471,0.038,0.037,-0.006,1.000,0.000,-35.00,3.00,replan,1,1,0,0.439,-9.73,3190,10,46.259
534,59.2858,80.501,0.1095,-33.834,-135.180,0.000,-0.1491,0.036,0.036,-0.005,1.000,0.000,-35.00,3.00,replan,1,1,0,0.442,-9.85,3199,9,46.261
535,59.4045,80.618,0.1120,-33.832,-135.183,0.000,-0.1513,0.035,0.035,-0.005,1.000,0.000,-28.28,3.00,replan,4,0,4,0.445,-9.97,3209,10,46.262
536,59.5060,80.722,0.1111,-33.829,-135.185,0.000,-0.1527,0.031,0.031,-0.005,1.000,0.000,-21.61,3.00,replan,4,0,5,0.447,-10.05,3218,9,46.262
537,59.6248,80.840,0.1107,-33.826,-135.186,0.000,-0.1537,0.030,0.030,-0.005,1.000,0.000,-28.25,3.00,replan,1,1,0,0.449,-10.11,3228,10,46.261
538,59.7310,80.946,0.1101,-33.823,-135.188,0.000,-0.1545,0.031,0.031,-0.005,1.000,0.000,-34.86,3.00,replan,1,1,0,0.450,-10.15,3237,9,46.260
539,59.8349,81.053,0.1110,-33.820,-135.190,0.000,-0.1559,0.032,0.032,-0.005,1.000,0.000,-35.00,3.00,replan,1,1,0,0.452,-10.23,3246,9,46.260
540,59.9593,81.170,0.1095,-33.817,-135.192,0.000,-0.1579,0.033,0.032,-0.005,1.000,0.000,-35.00,3.00,replan,1,1,0,0.455,-10.34,3256,10,46.261
541,60.0573,81.275,0.1090,-33.815,-135.194,0.000,-0.1596,0.032,0.032,-0.005,1.000,0.000,-35.00,3.20,follow,1,1,0,0.457,-10.45,3265,9,46.261
542,60.1781,81.392,0.1116,-33.812,-135.197,0.000,-0.1615,0.032,0.032,-0.005,1.000,0.000,-35.00,3.20,follow,1,1,0,0.459,-10.55,3275,10,46.262
543,60.2810,81.497,0.1091,-33.810,-135.199,0.000,-0.1632,0.031,0.031,-0.005,1.000,0.000,-28.45,3.20,follow,4,0,4,0.462,-10.65,3284,9,46.262
544,60.3970,81.612,0.1095,-33.807,-135.201,0.000,-0.1646,0.029,0.029,-0.005,1.000,0.000,-21.88,2.80,avoid,4,0,5,0.463,-10.73,3294,10,46.262
545,60.5055,81.720,0.1113,-33.804,-135.202,0.000,-0.1654,0.029,0.028,-0.005,1.000,0.000,-15.20,2.80,avoid,4,0,5,0.464,-10.78,3303,9,46.261
546,60.6109,81.825,0.1101,-33.800,-135.202,0.000,-0.1659,0.028,0.028,-0.005,1.000,0.000,-21.81,2.80,avoid,1,1,0,0.465,-10.80,3312,9,46.259
547,60.7152,81.932,0.1093,-33.797,-135.202,0.000,-0.1664,0.027,0.027,-0.005,1.000,0.000,-15.25,2.80,avoid,15,0,1,0.465,-10.83,3321,9,46.257
548,60.8275,82.042,0.1100,-33.793,-135.202,0.000,-0.1668,0.028,0.027,-0.005,1.000,0.000,-21.85,2.80,avoid,1,1,0,0.465,-10.86,3330,9,46.255
549,60.9471,82.161,0.1103,-33.789,-135.204,0.000,-0.1670,0.031,0.030,-0.005,1.000,0.000,-28.47,2.80,avoid,1,1,0,0.467,-10.87,3340,10,46.254
550,61.0487,82.266,0.1103,-33.786,-135.205,0.000,-0.1676,0.016,0.015,-0.003,1.000,0.000,-35.00,2.80,avoid,1,1,0,0.468,-10.90,3348,8,46.254
551,61.1586,82.374,0.1108,-33.784,-135.207,0.000,-0.1687,0.028,0.028,-0.005,1.000,0.000,-35.00,2.80,avoid,1,1,0,0.470,-10.97,3357,9,46.253
552,61.2781,82.493,0.1105,-33.781,-135.210,0.000,-0.1704,0.028,0.028,-0.005,1.000,0.000,-35.00,2.80,avoid,1,1,0,0.473,-11.06,3367,10,46.254
553,61.3825,82.598,0.1100,-33.779,-135.212,0.000,-0.1718,0.027,0.027,-0.005,1.000,0.000,-35.00,2.80,avoid,1,1,0,0.475,-11.14,3376,9,46.254
554,61.4874,82.704,0.1090,-33.776,-135.214,0.000,-0.1729,0.026,0.026,-0.004,1.000,0.000,-28.46,2.80,avoid,4,0,5,0.477,-11.21,3385,9,46.255
555,61.5982,82.814,0.1096,-33.773,-135.216,0.000,-0.1738,0.027,0.026,-0.005,1.000,0.000,-21.88,2.80,avoid,4,0,5,0.479,-11.26,3394,9,46.255
556,61.7178,82.934,0.1106,-33.770,-135.217,0.000,-0.1744,0.030,0.030,-0.005,1.000,0.000,-15.25,2.80,avoid,15,0,1,0.480,-11.29,3404,10,46.253
557,61.8231,83.039,0.1119,-33.766,-135.217,0.000,-0.1749,0.028,0.028,-0.005,1.000,0.000,-21.96,2.80,avoid,1,1,0,0.480,-11.32,3413,9,46.252
558,61.9393,83.155,0.1108,-33.763,-135.217,0.000,-0.1754,0.029,0.028,-0.005,1.000,0.000,-28.61,3.00,replan,1,1,0,0.481,-11.35,3423,10,46.250
559,62.0437,83.259,0.1103,-33.760,-135.218,0.000,-0.1762,0.029,0.028,-0.005,1.000,0.000,-35.00,3.00,replan,1,1,0,0.482,-11.40,3432,9,46.248
560,62.1617,83.374,0.1116,-33.757,-135.220,0.000,-0.1777,0.030,0.030,-0.005,1.000,0.000,-35.00,3.00,replan,1,1,0,0.483,-11.48,3442,10,46.248
561,62.2656,83.482,0.1108,-33.754,-135.222,0.000,-0.1796,0.031,0.031,-0.006,1.000,0.000,-28.35,3.00,replan,4,1,0,0.486,-11.59,3451,9,46.249
562,62.3890,83.600,0.1110,-33.751,-135.223,0.000,-0.1811,0.029,0.029,-0.005,1.000,0.000,-21.69,3.00,replan,4,1,0,0.487,-11.68,3461,10,46.248
563,62.4880,83.704,0.1100,-33.748,-135.224,0.000,-0.1819,0.029,0.028,-0.005,1.000,0.000,-15.09,3.00,replan,4,0,1,0.488,-11.72,3470,9,46.247
564,62.5938,83.808,0.1090,-33.745,-135.224,0.000,-0.1824,0.030,0.029,-0.005,1.000,0.000,-10.22,3.00,replan,4,0,1,0.489,-11.75,3479,9,46.245
565,62.7067,83.923,0.1115,-33.741,-135.224,0.000,-0.1827,0.031,0.030,-0.006,1.000,0.000,-3.53,3.00,replan,15,0,1,0.488,-11.77,3489,10,46.243
566,62.8267,84.040,0.1109,-33.736,-135.223,0.000,-0.1828,0.035,0.034,-0.006,1.000,0.000,-10.19,3.00,replan,3,1,0,0.487,-11.77,3499,10,46.239
567,62.9285,84.146,0.1106,-33.732,-135.222,0.000,-0.1829,0.030,0.030,-0.006,1.000,0.000,-16.82,2.80,avoid,1,1,0,0.486,-11.78,3508,9,46.236
568,63.0453,84.261,0.1116,-33.728,-135.222,0.000,-0.1833,0.030,0.029,-0.005,1.000,0.000,-23.52,2.80,avoid,1,0,1,0.487,-11.80,3518,10,46.234
569,63.1514,84.368,0.1114,-33.725,-135.223,0.000,-0.1841,0.030,0.029,-0.005,1.000,0.000,-22.80,2.80,avoid,3,0,3,0.487,-11.85,3527,9,46.233
570,63.2730,84.484,0.1095,-33.722,-135.224,0.000,-0.1851,0.030,0.030,-0.006,1.000,0.000,-22.74,2.80,avoid,3,0,3,0.489,-11.91,3537,10,46.232
571,63.3743,84.589,0.1120,-33.719,-135.225,0.000,-0.1860,0.030,0.029,-0.006,1.000,0.000,-22.68,2.80,avoid,3,0,4,0.490,-11.96,3546,9,46.231
572,63.4894,84.704,0.1106,-33.715,-135.227,0.000,-0.1870,0.031,0.030,-0.006,1.000,0.000,-22.63,2.80,avoid,3,0,4,0.491,-12.01,3556,10,46.230
573,63.5931,84.807,0.1094,-33.712,-135.228,0.000,-0.1879,0.030,0.029,-0.006,1.000,0.000,-22.58,2.80,avoid,3,0,4,0.493,-12.06,3565,9,46.229
574,63.7057,84.921,0.1105,-33.709,-135.229,0.000,-0.1888,0.029,0.029,-0.005,1.000,0.000,-15.95,2.80,avoid,14,0,2,0.494,-12.12,3575,10,46.228
575,63.8117,85.026,0.1100,-33.706,-135.230,0.000,-0.1895,0.030,0.029,-0.006,1.000,0.000,-9.35,2.80,avoid,15,0,1,0.495,-12.16,3584,9,46.227
576,63.9263,85.142,0.1105,-33.702,-135.230,0.000,-0.1898,0.031,0.030,-0.006,1.000,0.000,-2.72,2.80,avoid,15,1,0,0.495,-12.18,3594,10,46.225
577,64.0287,85.245,0.1087,-33.698,-135.229,0.000,-0.1899,0.036,0.035,-0.007,1.000,0.000,-9.24,2.80,avoid,1,1,0,0.494,-12.18,3603,9,46.222
578,64.1464,85.363,0.1104,-33.693,-135.228,0.000,-0.1901,0.033,0.032,-0.006,1.000,0.000,-2.61,2.80,avoid,15,1,0,0.493,-12.19,3613,10,46.218
579,64.2511,85.468,0.1076,-33.689,-135.227,0.000,-0.1903,0.036,0.035,-0.007,1.000,0.000,3.84,2.80,avoid,15,1,0,0.493,-12.20,3622,9,46.216
580,64.3644,85.583,0.1101,-33.684,-135.225,0.000,-0.1902,0.041,0.040,-0.008,1.000,0.000,-2.76,2.80,avoid,4,0,3,0.491,-12.20,3632,10,46.211
581,64.4697,85.687,0.1091,-33.680,-135.224,0.000,-0.1903,0.035,0.034,-0.007,1.000,0.000,-9.31,3.00,replan,4,0,3,0.490,-12.20,3641,9,46.208
582,64.5873,85.802,0.1110,-33.676,-135.224,0.000,-0.1906,0.031,0.031,-0.006,1.000,0.000,-10.30,3.00,replan,4,0,4,0.489,-12.22,3651,10,46.205
583,64.6896,85.905,0.1095,-33.672,-135.224,0.000,-0.1910,0.031,0.030,-0.006,1.000,0.000,-3.73,3.00,replan,14,0,2,0.490,-12.24,3660,9,46.203
584,64.8064,86.021,0.1090,-33.668,-135.224,0.000,-0.1913,0.034,0.033,-0.006,1.000,0.000,2.81,3.00,replan,15,0,1,0.490,-12.26,3670,10,46.201
585,64.9059,86.123,0.1103,-33.664,-135.223,0.000,-0.1914,0.038,0.038,-0.007,1.000,0.000,9.43,3.00,replan,14,0,2,0.489,-12.26,3679,9,46.197
586,65.0219,86.240,0.1111,-33.659,-135.221,0.000,-0.1913,0.045,0.044,-0.008,1.000,0.000,16.10,3.00,replan,14,0,2,0.487,-12.26,3689,10,46.193
587,65.1372,86.354,0.1091,-33.653,-135.218,0.000,-0.1910,0.050,0.049,-0.010,1.000,0.000,22.65,3.00,replan,14,0,2,0.484,-12.24,3699,10,46.187
588,65.2418,86.460,0.1097,-33.648,-135.214,0.000,-0.1906,0.054,0.053,-0.010,1.000,0.000,16.06,3.00,replan,1,1,0,0.481,-12.22,3708,9,46.181
589,65.3566,86.574,0.1122,-33.642,-135.211,0.000,-0.1902,0.048,0.048,-0.009,1.000,0.000,22.80,3.00,replan,15,0,1,0.477,-12.20,3718,10,46.175
590,65.4586,86.677,0.1095,-33.637,-135.208,0.000,-0.1899,0.052,0.051,-0.010,1.000,0.000,29.37,3.00,replan,15,0,1,0.474,-12.18,3727,9,46.169
591,65.5771,86.793,0.1110,-33.631,-135.203,0.000,-0.1889,0.071,0.070,-0.013,1.000,0.000,35.00,3.00,replan,15,0,1,0.470,-12.12,3737,10,46.162
592,65.6838,86.899,0.1073,-33.622,-135.198,0.000,-0.1856,0.099,0.097,-0.018,1.000,0.000,28.56,3.00,replan,4,0,5,0.465,-11.93,3746,9,46.153
593,65.7917,87.006,0.1100,-33.613,-135.194,0.000,-0.1825,0.083,0.082,-0.015,1.000,0.000,21.96,3.00,replan,4,0,5,0.461,-11.76,3755,9,46.145
594,65.8973,87.114,0.1102,-33.606,-135.191,0.000,-0.1807,0.072,0.071,-0.013,1.000,0.000,15.35,3.00,replan,4,0,5,0.459,-11.65,3764,9,46.138
