tick,matlabTime,carlaEventTime,otherActorId,otherActorType,impulseMagnitude,egoXAtImpact,egoYAtImpact,egoYawDegAtImpact
672,74.4942,95.685,116,vehicle.mitsubishi.fusorosa,78.711,-33.187,135.119,7.45
672,74.4942,95.697,116,vehicle.mitsubishi.fusorosa,78.758,-33.187,135.119,7.44
672,74.4943,95.708,116,vehicle.mitsubishi.fusorosa,75.660,-33.186,135.119,7.44
672,74.4943,95.719,116,vehicle.mitsubishi.fusorosa,75.945,-33.186,135.119,7.44
672,74.4943,95.732,116,vehicle.mitsubishi.fusorosa,91.447,-33.185,135.119,7.43
673,74.6046,95.751,116,vehicle.mitsubishi.fusorosa,118.825,-33.184,135.119,7.43
673,74.6047,95.764,116,vehicle.mitsubishi.fusorosa,77.989,-33.183,135.119,7.42
673,74.6048,95.776,116,vehicle.mitsubishi.fusorosa,80.659,-33.183,135.119,7.42
673,74.6048,95.787,116,vehicle.mitsubishi.fusorosa,78.586,-33.183,135.119,7.42
673,74.6049,95.799,116,vehicle.mitsubishi.fusorosa,70.809,-33.182,135.119,7.42
673,74.6049,95.810,116,vehicle.mitsubishi.fusorosa,80.183,-33.182,135.119,7.42
673,74.6049,95.822,116,vehicle.mitsubishi.fusorosa,78.413,-33.182,135.119,7.42
673,74.6050,95.833,116,vehicle.mitsubishi.fusorosa,76.678,-33.181,135.119,7.42
673,74.6050,95.845,116,vehicle.mitsubishi.fusorosa,77.700,-33.181,135.120,7.42
674,74.7086,95.857,116,vehicle.mitsubishi.fusorosa,77.645,-33.181,135.120,7.42
674,74.7087,95.869,116,vehicle.mitsubishi.fusorosa,82.692,-33.180,135.120,7.42
674,74.7087,95.880,116,vehicle.mitsubishi.fusorosa,72.578,-33.180,135.120,7.42
674,74.7088,95.893,116,vehicle.mitsubishi.fusorosa,76.336,-33.180,135.120,7.42
674,74.7088,95.904,116,vehicle.mitsubishi.fusorosa,72.468,-33.179,135.120,7.41
674,74.7088,95.915,116,vehicle.mitsubishi.fusorosa,70.167,-33.179,135.120,7.41
674,74.7089,95.927,116,vehicle.mitsubishi.fusorosa,72.780,-33.179,135.121,7.41
674,74.7089,95.938,116,vehicle.mitsubishi.fusorosa,71.794,-33.178,135.121,7.41
674,74.7089,95.950,116,vehicle.mitsubishi.fusorosa,73.754,-33.178,135.121,7.41
675,74.8246,95.962,116,vehicle.mitsubishi.fusorosa,72.793,-33.178,135.121,7.40
675,74.8247,95.974,116,vehicle.mitsubishi.fusorosa,75.579,-33.178,135.121,7.40
675,74.8248,95.986,116,vehicle.mitsubishi.fusorosa,73.363,-33.177,135.122,7.40
675,74.8248,95.997,116,vehicle.mitsubishi.fusorosa,71.265,-33.177,135.122,7.40
675,74.8249,96.008,116,vehicle.mitsubishi.fusorosa,67.670,-33.177,135.122,7.39
675,74.8249,96.019,116,vehicle.mitsubishi.fusorosa,70.833,-33.176,135.122,7.39
675,74.8249,96.031,116,vehicle.mitsubishi.fusorosa,73.267,-33.176,135.122,7.39
675,74.8250,96.043,116,vehicle.mitsubishi.fusorosa,71.866,-33.176,135.123,7.39
675,74.8250,96.054,116,vehicle.mitsubishi.fusorosa,69.140,-33.175,135.123,7.38
675,74.8250,96.065,116,vehicle.mitsubishi.fusorosa,72.902,-33.175,135.123,7.38
676,74.9293,96.077,116,vehicle.mitsubishi.fusorosa,73.992,-33.175,135.123,7.38
676,74.9294,96.089,116,vehicle.mitsubishi.fusorosa,72.053,-33.174,135.123,7.38
676,74.9295,96.101,116,vehicle.mitsubishi.fusorosa,70.512,-33.174,135.124,7.37
676,74.9295,96.112,116,vehicle.mitsubishi.fusorosa,71.268,-33.174,135.124,7.37
676,74.9296,96.123,116,vehicle.mitsubishi.fusorosa,70.138,-33.173,135.124,7.37
676,74.9296,96.135,116,vehicle.mitsubishi.fusorosa,70.105,-33.173,135.124,7.37
676,74.9296,96.146,116,vehicle.mitsubishi.fusorosa,70.963,-33.173,135.124,7.36
676,74.9297,96.157,116,vehicle.mitsubishi.fusorosa,68.984,-33.173,135.125,7.36
676,74.9297,96.170,116,vehicle.mitsubishi.fusorosa,81.962,-33.172,135.125,7.36
677,75.0456,96.182,116,vehicle.mitsubishi.fusorosa,73.015,-33.172,135.125,7.36
677,75.0457,96.193,116,vehicle.mitsubishi.fusorosa,76.316,-33.172,135.125,7.36
677,75.0458,96.205,116,vehicle.mitsubishi.fusorosa,69.657,-33.171,135.125,7.36
677,75.0458,96.216,116,vehicle.mitsubishi.fusorosa,72.513,-33.171,135.125,7.36
677,75.0458,96.228,116,vehicle.mitsubishi.fusorosa,67.374,-33.171,135.125,7.35
677,75.0459,96.239,116,vehicle.mitsubishi.fusorosa,73.170,-33.170,135.125,7.35
677,75.0459,96.251,116,vehicle.mitsubishi.fusorosa,74.643,-33.170,135.126,7.35
677,75.0459,96.262,116,vehicle.mitsubishi.fusorosa,75.093,-33.170,135.126,7.35
677,75.0460,96.274,116,vehicle.mitsubishi.fusorosa,71.868,-33.169,135.126,7.35
677,75.0461,96.286,116,vehicle.mitsubishi.fusorosa,68.717,-33.169,135.126,7.35
678,75.1464,96.298,116,vehicle.mitsubishi.fusorosa,71.291,-33.169,135.126,7.35
678,75.1465,96.310,116,vehicle.mitsubishi.fusorosa,79.771,-33.168,135.126,7.35
678,75.1466,96.320,116,vehicle.mitsubishi.fusorosa,68.501,-33.168,135.126,7.35
678,75.1466,96.332,116,vehicle.mitsubishi.fusorosa,72.609,-33.168,135.126,7.34
678,75.1466,96.343,116,vehicle.mitsubishi.fusorosa,72.210,-33.167,135.127,7.34
678,75.1467,96.355,116,vehicle.mitsubishi.fusorosa,72.077,-33.167,135.127,7.34
678,75.1467,96.366,116,vehicle.mitsubishi.fusorosa,69.406,-33.167,135.127,7.34
678,75.1467,96.377,116,vehicle.mitsubishi.fusorosa,69.145,-33.166,135.127,7.34
679,75.2642,96.389,116,vehicle.mitsubishi.fusorosa,83.611,-33.166,135.127,7.33
679,75.2643,96.401,116,vehicle.mitsubishi.fusorosa,73.941,-33.166,135.128,7.33
679,75.2643,96.413,116,vehicle.mitsubishi.fusorosa,76.636,-33.165,135.128,7.33
679,75.2644,96.425,116,vehicle.mitsubishi.fusorosa,69.564,-33.165,135.128,7.33
679,75.2644,96.436,116,vehicle.mitsubishi.fusorosa,72.787,-33.165,135.128,7.33
679,75.2644,96.447,116,vehicle.mitsubishi.fusorosa,69.947,-33.164,135.128,7.33
679,75.2645,96.459,116,vehicle.mitsubishi.fusorosa,68.890,-33.164,135.128,7.33
679,75.2645,96.470,116,vehicle.mitsubishi.fusorosa,72.138,-33.164,135.128,7.33
679,75.2645,96.482,116,vehicle.mitsubishi.fusorosa,72.235,-33.163,135.128,7.33
679,75.2646,96.493,116,vehicle.mitsubishi.fusorosa,73.313,-33.163,135.129,7.33
679,75.2646,96.506,116,vehicle.mitsubishi.fusorosa,80.639,-33.163,135.129,7.32
680,75.3717,96.518,116,vehicle.mitsubishi.fusorosa,64.766,-33.162,135.129,7.32
680,75.3718,96.530,116,vehicle.mitsubishi.fusorosa,74.770,-33.162,135.129,7.33
680,75.3719,96.541,116,vehicle.mitsubishi.fusorosa,71.957,-33.162,135.129,7.32
680,75.3719,96.553,116,vehicle.mitsubishi.fusorosa,67.812,-33.161,135.129,7.32
680,75.3719,96.564,116,vehicle.mitsubishi.fusorosa,67.782,-33.161,135.129,7.32
680,75.3720,96.575,116,vehicle.mitsubishi.fusorosa,67.938,-33.161,135.129,7.32
680,75.3720,96.587,116,vehicle.mitsubishi.fusorosa,71.975,-33.160,135.129,7.32
680,75.3720,96.598,116,vehicle.mitsubishi.fusorosa,71.967,-33.160,135.130,7.32
680,75.3721,96.610,116,vehicle.mitsubishi.fusorosa,71.709,-33.160,135.130,7.31
681,75.4783,96.622,116,vehicle.mitsubishi.fusorosa,74.292,-33.159,135.130,7.31
681,75.4784,96.634,116,vehicle.mitsubishi.fusorosa,73.881,-33.159,135.130,7.31
681,75.4785,96.646,116,vehicle.mitsubishi.fusorosa,71.507,-33.159,135.130,7.31
681,75.4785,96.658,116,vehicle.mitsubishi.fusorosa,70.926,-33.158,135.130,7.31
681,75.4785,96.669,116,vehicle.mitsubishi.fusorosa,73.199,-33.158,135.130,7.30
681,75.4786,96.681,116,vehicle.mitsubishi.fusorosa,71.780,-33.157,135.130,7.30
681,75.4786,96.693,116,vehicle.mitsubishi.fusorosa,71.510,-33.157,135.130,7.30
681,75.4787,96.704,116,vehicle.mitsubishi.fusorosa,73.656,-33.157,135.131,7.30
681,75.4787,96.717,116,vehicle.mitsubishi.fusorosa,77.492,-33.156,135.131,7.29
682,75.5913,96.728,116,vehicle.mitsubishi.fusorosa,74.119,-33.156,135.131,7.29
682,75.5915,96.740,116,vehicle.mitsubishi.fusorosa,76.569,-33.155,135.131,7.29
682,75.5915,96.751,116,vehicle.mitsubishi.fusorosa,69.283,-33.155,135.131,7.29
682,75.5915,96.763,116,vehicle.mitsubishi.fusorosa,72.651,-33.154,135.131,7.29
682,75.5916,96.774,116,vehicle.mitsubishi.fusorosa,73.910,-33.154,135.131,7.28
682,75.5916,96.786,116,vehicle.mitsubishi.fusorosa,76.619,-33.153,135.131,7.28
682,75.5917,96.798,116,vehicle.mitsubishi.fusorosa,74.257,-33.153,135.131,7.28
682,75.5917,96.808,116,vehicle.mitsubishi.fusorosa,78.024,-33.152,135.131,7.28
682,75.5917,96.819,116,vehicle.mitsubishi.fusorosa,73.478,-33.152,135.131,7.27
682,75.5917,96.831,116,vehicle.mitsubishi.fusorosa,80.327,-33.151,135.131,7.27
683,75.6944,96.843,116,vehicle.mitsubishi.fusorosa,74.779,-33.151,135.131,7.27
683,75.6946,96.855,116,vehicle.mitsubishi.fusorosa,86.272,-33.150,135.130,7.27
683,75.6947,96.866,116,vehicle.mitsubishi.fusorosa,68.118,-33.150,135.130,7.27
683,75.6947,96.878,116,vehicle.mitsubishi.fusorosa,77.965,-33.149,135.130,7.27
683,75.6948,96.889,116,vehicle.mitsubishi.fusorosa,80.425,-33.149,135.130,7.26
683,75.6948,96.901,116,vehicle.mitsubishi.fusorosa,79.162,-33.148,135.130,7.26
683,75.6948,96.912,116,vehicle.mitsubishi.fusorosa,80.101,-33.147,135.130,7.26
683,75.6949,96.923,116,vehicle.mitsubishi.fusorosa,74.048,-33.147,135.130,7.25
683,75.6949,96.936,116,vehicle.mitsubishi.fusorosa,82.108,-33.146,135.129,7.25
684,75.8052,96.948,116,vehicle.mitsubishi.fusorosa,79.840,-33.146,135.129,7.25
684,75.8054,96.959,116,vehicle.mitsubishi.fusorosa,86.256,-33.145,135.129,7.25
684,75.8055,96.971,116,vehicle.mitsubishi.fusorosa,77.706,-33.144,135.129,7.25
684,75.8055,96.987,116,vehicle.mitsubishi.fusorosa,100.201,-33.144,135.129,7.24
684,75.8055,96.999,116,vehicle.mitsubishi.fusorosa,83.896,-33.142,135.128,7.24
684,75.8056,97.010,116,vehicle.mitsubishi.fusorosa,79.271,-33.142,135.128,7.23
684,75.8056,97.022,116,vehicle.mitsubishi.fusorosa,82.927,-33.141,135.128,7.23
684,75.8056,97.034,116,vehicle.mitsubishi.fusorosa,80.262,-33.140,135.127,7.23
684,75.8057,97.046,116,vehicle.mitsubishi.fusorosa,83.817,-33.139,135.127,7.22
685,75.9234,97.058,116,vehicle.mitsubishi.fusorosa,80.861,-33.139,135.127,7.22
685,75.9236,97.070,116,vehicle.mitsubishi.fusorosa,89.289,-33.138,135.127,7.22
685,75.9236,97.082,116,vehicle.mitsubishi.fusorosa,79.594,-33.137,135.126,7.22
685,75.9237,97.093,116,vehicle.mitsubishi.fusorosa,75.765,-33.136,135.126,7.21
685,75.9237,97.104,116,vehicle.mitsubishi.fusorosa,76.368,-33.135,135.126,7.21
685,75.9237,97.115,116,vehicle.mitsubishi.fusorosa,76.570,-33.135,135.125,7.20
685,75.9238,97.127,116,vehicle.mitsubishi.fusorosa,80.094,-33.134,135.125,7.20
685,75.9238,97.138,116,vehicle.mitsubishi.fusorosa,78.290,-33.133,135.124,7.19
685,75.9238,97.150,116,vehicle.mitsubishi.fusorosa,76.876,-33.132,135.124,7.19
685,75.9239,97.162,116,vehicle.mitsubishi.fusorosa,83.624,-33.131,135.124,7.19
686,76.0301,97.175,116,vehicle.mitsubishi.fusorosa,86.959,-33.130,135.123,7.18
686,76.0302,97.187,116,vehicle.mitsubishi.fusorosa,91.537,-33.129,135.123,7.18
686,76.0303,97.200,116,vehicle.mitsubishi.fusorosa,85.358,-33.128,135.122,7.17
686,76.0303,97.212,116,vehicle.mitsubishi.fusorosa,80.788,-33.127,135.122,7.16
686,76.0303,97.223,116,vehicle.mitsubishi.fusorosa,74.093,-33.126,135.121,7.16
686,76.0304,97.234,116,vehicle.mitsubishi.fusorosa,75.591,-33.126,135.121,7.15
686,76.0304,97.246,116,vehicle.mitsubishi.fusorosa,77.920,-33.125,135.120,7.14
686,76.0304,97.258,116,vehicle.mitsubishi.fusorosa,77.648,-33.124,135.120,7.14
686,76.0305,97.270,116,vehicle.mitsubishi.fusorosa,80.055,-33.123,135.119,7.13
687,76.1360,97.281,116,vehicle.mitsubishi.fusorosa,79.287,-33.122,135.119,7.12
687,76.1362,97.294,116,vehicle.mitsubishi.fusorosa,91.123,-33.121,135.118,7.12
687,76.1362,97.306,116,vehicle.mitsubishi.fusorosa,83.916,-33.120,135.117,7.11
687,76.1362,97.317,116,vehicle.mitsubishi.fusorosa,81.108,-33.119,135.117,7.10
687,76.1363,97.329,116,vehicle.mitsubishi.fusorosa,83.892,-33.118,135.117,7.10
687,76.1363,97.341,116,vehicle.mitsubishi.fusorosa,84.615,-33.117,135.116,7.09
687,76.1363,97.353,116,vehicle.mitsubishi.fusorosa,81.018,-33.116,135.116,7.09
687,76.1364,97.365,116,vehicle.mitsubishi.fusorosa,83.501,-33.116,135.115,7.09
687,76.1364,97.378,116,vehicle.mitsubishi.fusorosa,89.832,-33.115,135.115,7.09
688,76.2548,97.390,116,vehicle.mitsubishi.fusorosa,84.742,-33.114,135.115,7.08
688,76.2549,97.402,116,vehicle.mitsubishi.fusorosa,89.737,-33.113,135.114,7.08
688,76.2550,97.414,116,vehicle.mitsubishi.fusorosa,81.299,-33.112,135.114,7.08
688,76.2550,97.425,116,vehicle.mitsubishi.fusorosa,84.202,-33.111,135.113,7.07
688,76.2551,97.437,116,vehicle.mitsubishi.fusorosa,83.202,-33.111,135.113,7.07
688,76.2551,97.449,116,vehicle.mitsubishi.fusorosa,82.861,-33.110,135.113,7.07
688,76.2551,97.460,116,vehicle.mitsubishi.fusorosa,81.114,-33.109,135.113,7.07
688,76.2552,97.471,116,vehicle.mitsubishi.fusorosa,81.846,-33.109,135.112,7.07
688,76.2552,97.483,116,vehicle.mitsubishi.fusorosa,80.492,-33.108,135.112,7.07
688,76.2552,97.495,116,vehicle.mitsubishi.fusorosa,87.167,-33.107,135.112,7.07
689,76.3617,97.508,116,vehicle.mitsubishi.fusorosa,84.448,-33.106,135.112,7.07
689,76.3618,97.520,116,vehicle.mitsubishi.fusorosa,92.569,-33.106,135.111,7.07
689,76.3619,97.532,116,vehicle.mitsubishi.fusorosa,80.073,-33.105,135.111,7.06
689,76.3619,97.544,116,vehicle.mitsubishi.fusorosa,84.621,-33.104,135.111,7.06
689,76.3620,97.555,116,vehicle.mitsubishi.fusorosa,83.528,-33.104,135.111,7.06
689,76.3620,97.567,116,vehicle.mitsubishi.fusorosa,82.693,-33.103,135.111,7.06
689,76.3620,97.579,116,vehicle.mitsubishi.fusorosa,80.793,-33.103,135.111,7.06
689,76.3621,97.591,116,vehicle.mitsubishi.fusorosa,81.392,-33.102,135.111,7.06
689,76.3621,97.603,116,vehicle.mitsubishi.fusorosa,83.440,-33.101,135.110,7.06
690,76.4690,97.615,116,vehicle.mitsubishi.fusorosa,77.476,-33.101,135.110,7.06
690,76.4692,97.627,116,vehicle.mitsubishi.fusorosa,85.211,-33.100,135.110,7.06
690,76.4692,97.639,116,vehicle.mitsubishi.fusorosa,83.136,-33.100,135.110,7.06
690,76.4692,97.650,116,vehicle.mitsubishi.fusorosa,84.071,-33.099,135.110,7.06
690,76.4693,97.663,116,vehicle.mitsubishi.fusorosa,85.633,-33.099,135.110,7.05
690,76.4693,97.675,116,vehicle.mitsubishi.fusorosa,89.368,-33.098,135.110,7.05
690,76.4693,97.686,116,vehicle.mitsubishi.fusorosa,77.837,-33.098,135.110,7.05
690,76.4694,97.698,116,vehicle.mitsubishi.fusorosa,79.906,-33.097,135.110,7.05
690,76.4694,97.710,116,vehicle.mitsubishi.fusorosa,85.463,-33.097,135.110,7.05
691,76.5878,97.722,116,vehicle.mitsubishi.fusorosa,82.330,-33.097,135.110,7.05
691,76.5879,97.734,116,vehicle.mitsubishi.fusorosa,81.444,-33.096,135.110,7.05
691,76.5880,97.746,116,vehicle.mitsubishi.fusorosa,80.386,-33.096,135.110,7.05
691,76.5880,97.757,116,vehicle.mitsubishi.fusorosa,77.181,-33.095,135.110,7.05
691,76.5880,97.768,116,vehicle.mitsubishi.fusorosa,80.363,-33.095,135.110,7.04
691,76.5881,97.780,116,vehicle.mitsubishi.fusorosa,85.595,-33.094,135.110,7.04
691,76.5881,97.791,116,vehicle.mitsubishi.fusorosa,80.200,-33.094,135.110,7.04
691,76.5881,97.803,116,vehicle.mitsubishi.fusorosa,81.021,-33.093,135.110,7.04
691,76.5881,97.815,116,vehicle.mitsubishi.fusorosa,81.712,-33.093,135.110,7.04
691,76.5882,97.828,116,vehicle.mitsubishi.fusorosa,86.188,-33.092,135.110,7.04
692,76.6939,97.839,116,vehicle.mitsubishi.fusorosa,84.049,-33.091,135.110,7.04
692,76.6940,97.852,116,vehicle.mitsubishi.fusorosa,89.669,-33.091,135.110,7.04
692,76.6941,97.863,116,vehicle.mitsubishi.fusorosa,77.035,-33.090,135.109,7.03
692,76.6941,97.874,116,vehicle.mitsubishi.fusorosa,82.679,-33.090,135.109,7.03
692,76.6941,97.886,116,vehicle.mitsubishi.fusorosa,81.774,-33.089,135.109,7.03
692,76.6942,97.898,116,vehicle.mitsubishi.fusorosa,83.826,-33.088,135.109,7.02
692,76.6942,97.910,116,vehicle.mitsubishi.fusorosa,85.414,-33.088,135.109,7.02
692,76.6943,97.922,116,vehicle.mitsubishi.fusorosa,83.364,-33.087,135.109,7.02
692,76.6943,97.934,116,vehicle.mitsubishi.fusorosa,86.150,-33.086,135.108,7.02
693,76.7994,97.946,116,vehicle.mitsubishi.fusorosa,88.092,-33.085,135.108,7.01
693,76.7995,97.959,116,vehicle.mitsubishi.fusorosa,89.429,-33.085,135.108,7.01
693,76.7996,97.970,116,vehicle.mitsubishi.fusorosa,79.703,-33.084,135.108,7.01
693,76.7996,97.982,116,vehicle.mitsubishi.fusorosa,78.763,-33.083,135.107,7.00
693,76.7996,97.993,116,vehicle.mitsubishi.fusorosa,77.637,-33.082,135.107,7.00
693,76.7997,98.005,116,vehicle.mitsubishi.fusorosa,78.228,-33.082,135.107,6.99
693,76.7997,98.016,116,vehicle.mitsubishi.fusorosa,79.667,-33.081,135.106,6.99
693,76.7997,98.028,116,vehicle.mitsubishi.fusorosa,80.578,-33.080,135.106,6.98
693,76.7998,98.040,116,vehicle.mitsubishi.fusorosa,81.659,-33.079,135.106,6.98
694,76.9135,98.052,116,vehicle.mitsubishi.fusorosa,82.455,-33.079,135.105,6.97
694,76.9137,98.063,116,vehicle.mitsubishi.fusorosa,81.384,-33.078,135.105,6.97
694,76.9137,98.074,116,vehicle.mitsubishi.fusorosa,72.793,-33.077,135.105,6.96
694,76.9137,98.086,116,vehicle.mitsubishi.fusorosa,80.333,-33.076,135.104,6.95
694,76.9138,98.097,116,vehicle.mitsubishi.fusorosa,78.783,-33.075,135.104,6.95
694,76.9138,98.108,116,vehicle.mitsubishi.fusorosa,76.688,-33.075,135.104,6.94
694,76.9138,98.119,116,vehicle.mitsubishi.fusorosa,76.183,-33.074,135.103,6.93
694,76.9139,98.130,116,vehicle.mitsubishi.fusorosa,74.231,-33.073,135.103,6.93
694,76.9139,98.142,116,vehicle.mitsubishi.fusorosa,71.171,-33.072,135.103,6.92
694,76.9139,98.154,116,vehicle.mitsubishi.fusorosa,78.827,-33.071,135.102,6.92
695,77.0191,98.167,116,vehicle.mitsubishi.fusorosa,84.655,-33.071,135.102,6.91
695,77.0193,98.179,116,vehicle.mitsubishi.fusorosa,95.237,-33.070,135.101,6.91
695,77.0195,98.191,116,vehicle.mitsubishi.fusorosa,77.163,-33.069,135.101,6.90
695,77.0195,98.202,116,vehicle.mitsubishi.fusorosa,72.826,-33.068,135.101,6.89
695,77.0196,98.213,116,vehicle.mitsubishi.fusorosa,68.250,-33.068,135.101,6.89
695,77.0196,98.224,116,vehicle.mitsubishi.fusorosa,71.258,-33.067,135.100,6.88
695,77.0197,98.235,116,vehicle.mitsubishi.fusorosa,72.372,-33.066,135.100,6.88
695,77.0197,98.246,116,vehicle.mitsubishi.fusorosa,72.024,-33.066,135.100,6.88
695,77.0197,98.260,116,vehicle.mitsubishi.fusorosa,91.293,-33.065,135.099,6.87
696,77.1339,98.272,116,vehicle.mitsubishi.fusorosa,80.145,-33.064,135.099,6.87
696,77.1340,98.284,116,vehicle.mitsubishi.fusorosa,87.805,-33.063,135.098,6.86
696,77.1341,98.295,116,vehicle.mitsubishi.fusorosa,76.018,-33.062,135.098,6.85
696,77.1341,98.307,116,vehicle.mitsubishi.fusorosa,85.376,-33.062,135.098,6.85
696,77.1342,98.318,116,vehicle.mitsubishi.fusorosa,70.471,-33.061,135.097,6.85
696,77.1342,98.329,116,vehicle.mitsubishi.fusorosa,75.558,-33.061,135.097,6.85
696,77.1342,98.340,116,vehicle.mitsubishi.fusorosa,72.334,-33.060,135.097,6.84
696,77.1343,98.352,116,vehicle.mitsubishi.fusorosa,75.985,-33.059,135.096,6.84
696,77.1343,98.363,116,vehicle.mitsubishi.fusorosa,74.144,-33.058,135.096,6.84
696,77.1343,98.375,116,vehicle.mitsubishi.fusorosa,76.324,-33.058,135.095,6.83
697,77.2384,98.387,116,vehicle.mitsubishi.fusorosa,79.111,-33.057,135.095,6.83
697,77.2386,98.399,116,vehicle.mitsubishi.fusorosa,97.060,-33.056,135.094,6.82
697,77.2386,98.411,116,vehicle.mitsubishi.fusorosa,81.967,-33.055,135.094,6.81
697,77.2387,98.422,116,vehicle.mitsubishi.fusorosa,80.987,-33.054,135.093,6.81
697,77.2387,98.434,116,vehicle.mitsubishi.fusorosa,90.194,-33.053,135.093,6.81
697,77.2387,98.445,116,vehicle.mitsubishi.fusorosa,75.744,-33.052,135.092,6.81
697,77.2388,98.456,116,vehicle.mitsubishi.fusorosa,76.342,-33.052,135.092,6.80
697,77.2388,98.467,116,vehicle.mitsubishi.fusorosa,76.142,-33.051,135.091,6.80
697,77.2388,98.480,116,vehicle.mitsubishi.fusorosa,81.713,-33.050,135.091,6.80
698,77.3526,98.491,116,vehicle.mitsubishi.fusorosa,79.330,-33.049,135.090,6.80
698,77.3528,98.503,116,vehicle.mitsubishi.fusorosa,96.265,-33.048,135.089,6.80
698,77.3528,98.514,116,vehicle.mitsubishi.fusorosa,93.275,-33.047,135.089,6.79
698,77.3529,98.525,116,vehicle.mitsubishi.fusorosa,99.468,-33.046,135.088,6.79
698,77.3529,98.537,116,vehicle.mitsubishi.fusorosa,77.848,-33.045,135.088,6.79
698,77.3529,98.548,116,vehicle.mitsubishi.fusorosa,75.802,-33.044,135.088,6.78
698,77.3530,98.560,116,vehicle.mitsubishi.fusorosa,78.126,-33.043,135.087,6.78
698,77.3530,98.571,116,vehicle.mitsubishi.fusorosa,77.999,-33.042,135.087,6.78
698,77.3530,98.582,116,vehicle.mitsubishi.fusorosa,74.125,-33.041,135.086,6.77
698,77.3531,98.594,116,vehicle.mitsubishi.fusorosa,83.961,-33.040,135.086,6.76
699,77.4552,98.607,116,vehicle.mitsubishi.fusorosa,93.476,-33.039,135.085,6.75
699,77.4554,98.619,116,vehicle.mitsubishi.fusorosa,87.862,-33.038,135.084,6.74
699,77.4554,98.630,116,vehicle.mitsubishi.fusorosa,78.442,-33.037,135.084,6.73
699,77.4554,98.641,116,vehicle.mitsubishi.fusorosa,80.827,-33.036,135.084,6.73
699,77.4555,98.652,116,vehicle.mitsubishi.fusorosa,83.223,-33.035,135.083,6.72
699,77.4555,98.664,116,vehicle.mitsubishi.fusorosa,86.652,-33.035,135.083,6.72
699,77.4555,98.675,116,vehicle.mitsubishi.fusorosa,80.808,-33.034,135.083,6.72
699,77.4556,98.686,116,vehicle.mitsubishi.fusorosa,78.280,-33.033,135.082,6.72
700,77.5811,98.699,116,vehicle.mitsubishi.fusorosa,84.983,-33.032,135.082,6.71
700,77.5812,98.711,116,vehicle.mitsubishi.fusorosa,84.184,-33.031,135.082,6.70
700,77.5813,98.723,116,vehicle.mitsubishi.fusorosa,98.292,-33.030,135.081,6.70
700,77.5814,98.735,116,vehicle.mitsubishi.fusorosa,83.879,-33.029,135.081,6.69
700,77.5814,98.748,116,vehicle.mitsubishi.fusorosa,106.970,-33.029,135.081,6.68
700,77.5814,98.759,116,vehicle.mitsubishi.fusorosa,99.326,-33.028,135.081,6.68
700,77.5815,98.771,116,vehicle.mitsubishi.fusorosa,78.576,-33.027,135.081,6.68
700,77.5815,98.782,116,vehicle.mitsubishi.fusorosa,80.834,-33.026,135.080,6.67
700,77.5815,98.794,116,vehicle.mitsubishi.fusorosa,80.847,-33.026,135.080,6.67
700,77.5816,98.806,116,vehicle.mitsubishi.fusorosa,80.605,-33.025,135.080,6.66
700,77.5816,98.819,116,vehicle.mitsubishi.fusorosa,88.344,-33.024,135.080,6.65
701,77.6874,98.831,116,vehicle.mitsubishi.fusorosa,86.148,-33.023,135.080,6.64
701,77.6881,98.843,116,vehicle.mitsubishi.fusorosa,81.023,-33.022,135.079,6.64
701,77.6882,98.855,116,vehicle.mitsubishi.fusorosa,100.470,-33.021,135.079,6.63
701,77.6882,98.866,116,vehicle.mitsubishi.fusorosa,80.550,-33.020,135.079,6.63
701,77.6883,98.879,116,vehicle.mitsubishi.fusorosa,85.902,-33.019,135.079,6.63
701,77.6883,98.890,116,vehicle.mitsubishi.fusorosa,80.012,-33.019,135.079,6.63
701,77.6883,98.902,116,vehicle.mitsubishi.fusorosa,76.423,-33.018,135.078,6.63
701,77.6884,98.914,116,vehicle.mitsubishi.fusorosa,77.252,-33.017,135.078,6.63
701,77.6884,98.926,116,vehicle.mitsubishi.fusorosa,84.182,-33.017,135.078,6.63
702,77.7910,98.938,116,vehicle.mitsubishi.fusorosa,76.448,-33.016,135.078,6.63
702,77.7911,98.950,116,vehicle.mitsubishi.fusorosa,92.425,-33.015,135.078,6.62
702,77.7912,98.961,116,vehicle.mitsubishi.fusorosa,76.855,-33.015,135.078,6.62
702,77.7912,98.973,116,vehicle.mitsubishi.fusorosa,81.574,-33.014,135.078,6.62
702,77.7912,98.985,116,vehicle.mitsubishi.fusorosa,81.132,-33.013,135.078,6.62
702,77.7913,98.997,116,vehicle.mitsubishi.fusorosa,81.506,-33.013,135.078,6.62
702,77.7913,99.009,116,vehicle.mitsubishi.fusorosa,73.151,-33.012,135.078,6.62
702,77.7913,99.020,116,vehicle.mitsubishi.fusorosa,72.092,-33.012,135.078,6.62
702,77.7914,99.033,116,vehicle.mitsubishi.fusorosa,89.156,-33.011,135.078,6.62
703,77.9062,99.044,116,vehicle.mitsubishi.fusorosa,76.047,-33.010,135.078,6.62
703,77.9064,99.056,116,vehicle.mitsubishi.fusorosa,87.155,-33.010,135.078,6.62
703,77.9064,99.067,116,vehicle.mitsubishi.fusorosa,73.953,-33.009,135.078,6.62
703,77.9065,99.078,116,vehicle.mitsubishi.fusorosa,73.910,-33.009,135.078,6.62
