tick,matlabTime,carlaTime,dt,egoX,egoY,egoZ,egoYaw,egoSpeed,vxDerived,vyDerived,throttle,brake,steerDeg,targetSpeed,decisionState,selectedCandidate,k2Active,feasibleCount,cteApprox,headErrDeg,cumCollisionCount,newEventsThisTick,goalDist
456,53.0808,72.326,0.1101,-6.509,-113.205,0.000,1.7371,2.451,-0.406,2.417,0.175,0.000,29.05,2.80,avoid,11,1,0,0.617,9.89,74,0,15.735
457,53.1846,72.430,0.1111,-6.668,-113.019,0.000,1.8226,2.542,-0.633,2.462,0.129,0.000,22.38,2.80,avoid,11,1,0,0.457,14.79,74,0,15.545
458,53.2996,72.547,0.1094,-6.848,-112.789,0.000,1.9000,2.610,-0.844,2.470,0.095,0.000,17.03,2.80,avoid,12,1,0,0.275,19.22,74,0,15.312
459,53.4120,72.658,0.1080,-7.016,-112.558,0.000,1.9562,2.627,-0.988,2.434,0.087,0.000,10.55,2.80,avoid,10,1,0,0.106,22.44,74,0,15.080
460,53.5091,72.756,0.1105,-7.161,-112.351,0.000,1.9939,2.615,-1.074,2.384,0.093,0.000,3.92,2.80,avoid,7,0,4,0.040,24.60,74,0,14.873
461,53.6324,72.878,0.1121,-7.325,-112.079,0.000,2.0177,2.572,-1.112,2.319,0.114,0.000,-2.81,2.80,avoid,9,1,0,0.206,25.97,74,0,14.604
462,53.7409,72.986,0.1081,-7.449,-111.834,0.000,2.0206,2.519,-1.095,2.268,0.141,0.000,-9.30,2.80,avoid,8,0,5,0.332,26.13,74,0,14.362
463,53.8462,73.093,0.1090,-7.549,-111.586,0.000,2.0070,2.475,-1.046,2.243,0.163,0.000,-15.84,2.80,avoid,8,0,5,0.434,25.35,74,0,14.118
464,53.9560,73.201,0.1103,-7.621,-111.333,0.000,1.9765,2.425,-0.957,2.228,0.187,0.000,-22.46,2.80,avoid,6,0,3,0.507,23.61,74,0,13.867
465,54.0648,73.312,0.1085,-7.659,-111.075,0.000,1.9292,2.378,-0.834,2.227,0.211,0.000,-28.98,2.80,avoid,6,0,3,0.546,20.89,74,0,13.611
466,54.1781,73.425,0.1116,-7.657,-110.816,0.000,1.8635,2.327,-0.671,2.228,0.237,0.000,-35.00,2.80,avoid,8,0,10,0.546,17.13,74,0,13.353
467,54.2776,73.525,0.1075,-7.615,-110.602,0.000,1.7903,2.269,-0.494,2.215,0.265,0.000,-30.78,2.80,avoid,8,0,10,0.506,12.94,74,0,13.137
468,54.3932,73.641,0.1115,-7.536,-110.362,0.000,1.7011,2.371,-0.308,2.351,0.214,0.000,-24.09,2.80,avoid,15,1,0,0.428,7.83,74,0,12.894
469,54.5131,73.758,0.1104,-7.452,-110.100,0.000,1.6229,2.505,-0.131,2.502,0.147,0.000,-17.47,2.80,avoid,11,0,5,0.345,3.35,74,0,12.629
470,54.6174,73.861,0.1081,-7.379,-109.854,0.000,1.5660,2.589,0.012,2.589,0.106,0.000,-10.98,2.80,avoid,14,0,2,0.275,0.08,74,0,12.381
471,54.7260,73.967,0.1085,-7.315,-109.588,0.000,1.5245,2.620,0.121,2.618,0.000,0.437,-4.47,0.00,emergency_stop,15,1,0,0.212,-2.29,74,0,12.114
472,54.8308,74.072,0.1090,-7.266,-109.322,0.000,1.5008,2.533,0.177,2.527,0.000,0.422,2.07,0.00,emergency_stop,15,0,1,0.164,-3.65,74,0,11.846
473,54.9335,74.179,0.1074,-7.238,-109.069,0.000,1.4957,2.286,0.171,2.280,0.000,0.381,8.52,0.00,emergency_stop,14,0,2,0.138,-3.94,74,0,11.593
474,55.0528,74.297,0.1096,-7.236,-108.817,0.000,1.5092,2.008,0.124,2.004,0.000,0.335,15.09,0.00,emergency_stop,14,0,2,0.138,-3.17,74,0,11.341
475,55.1588,74.404,0.1099,-7.255,-108.620,0.000,1.5324,1.765,0.068,1.764,0.000,0.294,8.50,0.00,emergency_stop,4,1,0,0.158,-1.84,74,0,11.144
476,55.2633,74.509,0.1098,-7.279,-108.449,0.000,1.5534,1.593,0.028,1.592,0.000,0.265,1.91,0.00,emergency_stop,4,0,2,0.183,-0.63,74,0,10.974
477,55.3839,74.627,0.1099,-7.289,-108.276,0.000,1.5627,1.359,0.011,1.359,0.000,0.226,-4.68,0.00,emergency_stop,8,0,13,0.194,-0.10,74,0,10.801
478,55.4886,74.734,0.1106,-7.289,-108.239,0.000,1.5641,0.000,0.000,0.000,0.000,0.000,-6.33,0.00,emergency_stop,8,0,14,0.195,-0.03,74,0,10.764
479,55.6089,74.852,0.1119,-7.289,-108.238,0.000,1.5641,0.001,0.000,0.001,0.000,0.000,0.39,0.00,emergency_stop,11,0,5,0.195,-0.03,74,0,10.763
480,55.7116,74.955,0.1102,-7.289,-108.238,0.000,1.5641,0.000,0.000,0.000,0.000,0.000,7.00,0.00,emergency_stop,11,0,5,0.195,-0.03,74,0,10.763
481,55.8166,75.060,0.1093,-7.289,-108.238,0.000,1.5641,0.000,0.000,0.000,0.000,0.000,13.56,0.00,emergency_stop,11,0,5,0.195,-0.03,74,0,10.763
482,55.9351,75.178,0.1090,-7.289,-108.238,0.000,1.5641,0.000,0.000,0.000,0.000,0.000,20.09,0.00,emergency_stop,11,0,5,0.195,-0.03,74,0,10.763
483,56.0392,75.285,0.1111,-7.289,-108.238,0.000,1.5641,0.000,0.000,0.000,0.000,0.000,26.76,0.00,emergency_stop,12,0,4,0.195,-0.03,74,0,10.763
484,56.1426,75.390,0.1103,-7.289,-108.238,0.000,1.5641,0.000,0.000,0.000,0.000,0.000,33.38,0.00,emergency_stop,12,0,4,0.195,-0.03,74,0,10.763
485,56.2679,75.515,0.1116,-7.289,-108.238,0.000,1.5641,0.000,0.000,0.000,0.300,0.000,26.68,0.60,brake,5,0,6,0.195,-0.03,74,0,10.763
486,56.3753,75.619,0.1097,-7.289,-108.239,0.000,1.5638,0.026,0.000,0.026,0.287,0.000,20.10,0.60,brake,6,0,8,0.195,-0.04,74,0,10.764
487,56.4795,75.723,0.1090,-7.289,-108.238,0.000,1.5640,0.047,0.000,0.047,0.277,0.000,13.56,0.60,brake,6,0,8,0.195,-0.03,74,0,10.763
488,56.5959,75.842,0.1117,-7.293,-108.222,0.000,1.5669,0.224,0.001,0.224,0.188,0.000,20.26,0.60,brake,13,0,3,0.198,0.14,74,0,10.748
489,56.6996,75.946,0.1108,-7.300,-108.192,0.000,1.5722,0.329,-0.000,0.329,0.136,0.000,26.91,0.60,brake,13,0,3,0.206,0.44,74,0,10.718
490,56.8191,76.064,0.1092,-7.316,-108.150,0.000,1.5840,0.442,-0.006,0.442,0.079,0.000,33.46,0.60,brake,12,0,4,0.222,1.12,74,0,10.675
491,56.9254,76.165,0.1089,-7.335,-108.111,0.000,1.5981,0.476,-0.013,0.476,0.062,0.000,31.97,0.60,brake,12,0,4,0.242,1.92,74,0,10.637
492,57.0385,76.285,0.1105,-7.363,-108.068,0.000,1.6166,0.481,-0.022,0.480,0.060,0.000,30.89,0.60,brake,12,0,4,0.269,2.98,74,0,10.595
493,57.1408,76.387,0.1092,-7.386,-108.032,0.000,1.6320,0.448,-0.027,0.447,0.076,0.000,28.27,0.60,brake,12,0,4,0.293,3.87,74,0,10.560
494,57.2446,76.491,0.1110,-7.409,-107.994,0.000,1.6466,0.447,-0.034,0.445,0.077,0.000,21.61,0.60,brake,5,0,8,0.316,4.71,74,0,10.523
495,57.3623,76.608,0.1111,-7.432,-107.948,0.000,1.6604,0.468,-0.042,0.466,0.066,0.000,14.94,0.60,brake,8,0,13,0.340,5.49,74,0,10.478
496,57.4812,76.725,0.1091,-7.452,-107.897,0.000,1.6706,0.485,-0.048,0.482,0.058,0.000,8.40,0.60,brake,8,0,13,0.359,6.08,74,0,10.428
497,57.5882,76.827,0.1076,-7.466,-107.851,0.000,1.6770,0.487,-0.052,0.484,0.057,0.000,1.94,0.60,brake,8,0,13,0.374,6.44,74,0,10.382
498,57.6901,76.936,0.1120,-7.476,-107.800,0.000,1.6801,0.477,-0.052,0.474,0.062,0.000,-4.78,0.60,brake,8,0,13,0.384,6.62,74,0,10.332
499,57.8091,77.052,0.1097,-7.481,-107.746,0.000,1.6794,0.462,-0.050,0.459,1.000,0.000,-11.36,2.80,avoid,8,0,12,0.390,6.58,74,0,10.278
500,57.9124,77.157,0.1118,-7.482,-107.697,0.000,1.6758,0.483,-0.051,0.481,1.000,0.000,-18.07,2.80,avoid,8,0,11,0.391,6.38,74,0,10.230
501,58.0288,77.273,0.1106,-7.475,-107.625,0.000,1.6649,0.841,-0.079,0.838,0.979,0.000,-21.45,2.80,avoid,8,0,12,0.384,5.75,74,0,10.157
502,58.1336,77.379,0.1102,-7.452,-107.512,0.000,1.6413,1.374,-0.097,1.371,0.713,0.000,-18.72,2.80,avoid,8,0,12,0.362,4.40,74,0,10.043
503,58.2416,77.485,0.1099,-7.412,-107.333,0.000,1.6048,2.052,-0.070,2.051,0.374,0.000,-25.31,2.80,avoid,5,0,8,0.323,2.31,74,0,9.862
504,58.3481,77.594,0.1083,-7.346,-107.097,0.000,1.5531,2.467,0.044,2.466,0.167,0.000,-31.81,2.80,avoid,5,0,7,0.259,-0.65,74,0,9.624
505,58.4669,77.709,0.1119,-7.333,-106.984,0.000,1.4970,0.119,0.009,0.118,1.000,0.000,-33.97,2.80,avoid,5,0,3,0.246,-3.87,81,7,9.511
506,58.5745,77.814,0.1105,-7.336,-106.980,0.000,1.4938,0.015,0.001,0.015,1.000,0.000,-33.90,2.80,avoid,5,0,3,0.250,-4.05,88,7,9.507
507,58.6892,77.932,0.1091,-7.342,-106.976,0.000,1.4904,0.058,0.005,0.058,1.000,0.000,-27.35,2.80,avoid,8,0,12,0.256,-4.25,96,8,9.503
508,58.7907,78.034,0.1109,-7.347,-106.971,0.000,1.4851,0.077,0.007,0.076,1.000,0.000,-20.70,2.80,avoid,8,0,11,0.261,-4.55,103,7,9.498
509,58.9119,78.152,0.1115,-7.354,-106.962,0.000,1.4772,0.078,0.007,0.078,1.000,0.000,-14.01,2.80,avoid,8,0,12,0.267,-5.00,112,9,9.490
510,59.0237,78.267,0.1091,-7.361,-106.954,0.000,1.4696,0.088,0.009,0.088,1.000,0.000,-7.46,2.80,avoid,8,0,12,0.275,-5.44,119,7,9.481
511,59.1278,78.369,0.1120,-7.367,-106.939,0.000,1.4635,0.209,0.022,0.208,1.000,0.000,-0.74,2.80,avoid,8,0,12,0.281,-5.78,126,7,9.467
512,59.2455,78.486,0.1099,-7.367,-106.887,0.000,1.4585,0.786,0.088,0.782,1.000,0.000,1.34,2.80,avoid,8,0,13,0.281,-6.07,134,8,9.416
513,59.3422,78.588,0.1102,-7.355,-106.762,0.000,1.4591,1.655,0.184,1.645,0.573,0.000,7.95,2.80,avoid,13,0,3,0.269,-6.04,136,2,9.289
514,59.4594,78.705,0.1091,-7.344,-106.517,0.000,1.4714,2.430,0.241,2.418,0.185,0.000,14.49,2.80,avoid,13,1,0,0.260,-5.33,136,0,9.044
515,59.5630,78.808,0.1106,-7.358,-106.247,0.000,1.5008,2.749,0.192,2.742,0.025,0.000,21.13,2.80,avoid,12,1,0,0.276,-3.65,136,0,8.776
516,59.6702,78.915,0.1080,-7.408,-105.962,0.000,1.5506,2.755,0.056,2.754,0.023,0.000,14.65,2.80,avoid,8,0,14,0.328,-0.80,136,0,8.492
517,59.7875,79.033,0.1094,-7.489,-105.653,0.000,1.6093,2.726,-0.105,2.724,0.037,0.000,8.08,2.80,avoid,4,0,3,0.411,2.56,136,0,8.188
518,59.8902,79.136,0.1104,-7.548,-105.384,0.000,1.6409,2.664,-0.187,2.657,0.068,0.000,1.45,2.80,avoid,4,0,3,0.471,4.38,136,0,7.923
519,60.0141,79.256,0.1111,-7.592,-105.077,0.000,1.6543,2.576,-0.215,2.567,0.112,0.000,-5.21,2.80,avoid,8,0,10,0.518,5.14,136,0,7.620
520,60.1204,79.360,0.1120,-7.612,-104.814,0.000,1.6516,2.502,-0.202,2.494,0.149,0.000,-11.93,2.80,avoid,8,0,9,0.539,4.99,136,0,7.359
521,60.2291,79.471,0.1095,-7.607,-104.542,0.000,1.6317,2.436,-0.148,2.432,0.182,0.000,-18.51,2.80,avoid,8,0,13,0.536,3.85,136,0,7.087
522,60.3332,79.578,0.1084,-7.574,-104.289,0.000,1.5963,2.378,-0.061,2.377,0.211,0.000,-15.77,2.80,avoid,8,0,13,0.504,1.82,136,0,6.833
523,60.4507,79.696,0.1095,-7.511,-104.019,0.000,1.5486,2.413,0.054,2.412,0.194,0.000,-9.20,2.80,avoid,13,0,6,0.443,-0.91,136,0,6.559
524,60.5526,79.798,0.1105,-7.456,-103.778,0.000,1.5153,2.475,0.137,2.471,0.162,0.000,-6.46,2.80,avoid,8,0,10,0.389,-2.82,136,0,6.314
525,60.6731,79.916,0.1122,-7.405,-103.488,0.000,1.4927,2.514,0.196,2.507,0.143,0.000,-2.95,2.80,avoid,8,0,10,0.340,-4.11,136,0,6.022
526,60.7756,80.019,0.1114,-7.365,-103.232,0.000,1.4797,2.530,0.230,2.520,0.135,0.000,-9.63,2.80,avoid,6,1,0,0.301,-4.86,136,0,5.764
527,60.8901,80.135,0.1085,-7.316,-102.944,0.000,1.4638,2.504,0.267,2.490,0.148,0.000,-3.12,2.80,avoid,8,0,11,0.255,-5.77,136,0,5.474
528,61.0073,80.251,0.1111,-7.256,-102.661,0.000,1.4443,2.503,0.316,2.483,0.149,0.000,3.55,2.80,avoid,8,0,11,0.196,-6.89,136,0,5.188
529,61.1138,80.354,0.1095,-7.222,-102.407,0.000,1.4450,2.486,0.312,2.467,0.157,0.000,6.43,2.80,avoid,8,0,9,0.164,-6.85,136,0,4.932
530,61.2114,80.456,0.1075,-7.208,-102.154,0.000,1.4579,2.478,0.279,2.463,0.161,0.000,5.62,2.80,avoid,8,0,9,0.152,-6.11,136,0,4.679
531,61.3316,80.574,0.1104,-7.202,-101.863,0.000,1.4761,2.487,0.235,2.475,0.157,0.000,-1.00,2.80,avoid,7,1,0,0.148,-5.06,136,0,4.389
532,61.4436,80.690,0.1105,-7.188,-101.574,0.000,1.4840,2.491,0.216,2.481,0.155,0.000,3.70,2.80,avoid,8,0,9,0.135,-4.61,136,0,4.099
533,61.5441,80.790,0.1101,-7.172,-101.325,0.000,1.4883,2.490,0.205,2.482,0.000,0.415,10.30,0.00,emergency_stop,11,0,6,0.121,-4.37,136,0,3.850
534,61.6607,80.907,0.1101,-7.172,-101.041,0.000,1.5058,2.360,0.153,2.355,0.000,0.393,16.90,0.00,emergency_stop,11,0,6,0.123,-3.36,136,0,3.566
535,61.7621,81.008,0.1108,-7.198,-100.819,0.000,1.5349,2.111,0.076,2.109,0.000,0.352,10.26,0.00,emergency_stop,1,1,0,0.150,-1.70,136,0,3.345
536,61.8824,81.126,0.1104,-7.236,-100.589,0.000,1.5659,1.891,0.009,1.891,0.000,0.315,3.63,0.00,emergency_stop,1,1,0,0.189,0.08,136,0,3.118
537,61.9846,81.226,0.1076,-7.257,-100.412,0.000,1.5804,1.702,-0.016,1.702,0.000,0.284,-2.82,0.00,emergency_stop,1,1,0,0.212,0.91,136,0,2.943
